read_id	my_status	my_rname	my_pos	my_mismatches	my_num_hits
ILLUMINA-075005_0053_FC:3:1:14460:1445#0	unique	3L	16963378	0	1
ILLUMINA-075005_0053_FC:3:1:15007:1439#0	unique	3L	3158611	1	1
ILLUMINA-075005_0053_FC:3:1:15471:1445#0	unique	2L	13922137	1	1
ILLUMINA-075005_0053_FC:3:1:16094:1446#0	unique	X	16387172	2	1
ILLUMINA-075005_0053_FC:3:1:16276:1437#0	unique	3R	25684359	0	1
ILLUMINA-075005_0053_FC:3:1:16297:1436#0	unique	X	14241891	0	1
ILLUMINA-075005_0053_FC:3:1:16923:1441#0	unique	3R	31745186	0	1
ILLUMINA-075005_0053_FC:3:1:17186:1446#0	unique	X	9157708	0	1
ILLUMINA-075005_0053_FC:3:1:17704:1442#0	unique	2R	22800354	1	1
ILLUMINA-075005_0053_FC:3:1:18303:1440#0	multi				2
ILLUMINA-075005_0053_FC:3:1:18370:1446#0	unique	2R	17572367	0	1
ILLUMINA-075005_0053_FC:3:1:18576:1439#0	unique	3R	31216412	0	1
ILLUMINA-075005_0053_FC:3:1:19282:1444#0	unique	2R	24312359	0	1
ILLUMINA-075005_0053_FC:3:1:19648:1436#0	unique	3R	21298042	1	1
ILLUMINA-075005_0053_FC:3:1:1111:1449#0	unique	3L	17954937	0	1
ILLUMINA-075005_0053_FC:3:1:1340:1447#0	unique	3R	14892175	0	1
ILLUMINA-075005_0053_FC:3:1:1371:1457#0	unique	X	11570933	0	1
ILLUMINA-075005_0053_FC:3:1:1506:1450#0	unique	3R	15244530	0	1
ILLUMINA-075005_0053_FC:3:1:1755:1448#0	unique	3R	12368228	0	1
ILLUMINA-075005_0053_FC:3:1:1986:1456#0	unique	3L	12747039	1	1
ILLUMINA-075005_0053_FC:3:1:2041:1457#0	unique	2R	22938810	0	1
ILLUMINA-075005_0053_FC:3:1:2370:1448#0	unique	2L	4228360	0	1
ILLUMINA-075005_0053_FC:3:1:2771:1456#0	unique	2L	10491238	0	1
ILLUMINA-075005_0053_FC:3:1:2907:1449#0	unique	3R	11223900	0	1
ILLUMINA-075005_0053_FC:3:1:2962:1449#0	unique	2L	6558424	2	1
ILLUMINA-075005_0053_FC:3:1:3179:1458#0	unique	X	12008199	1	1
ILLUMINA-075005_0053_FC:3:1:3575:1451#0	unique	3L	13024377	0	1
ILLUMINA-075005_0053_FC:3:1:4836:1454#0	unique	3R	15337550	0	1
ILLUMINA-075005_0053_FC:3:1:5068:1451#0	unique	3R	30133225	0	1
ILLUMINA-075005_0053_FC:3:1:5096:1455#0	unique	3L	11824057	0	1
ILLUMINA-075005_0053_FC:3:1:5268:1450#0	unique	3R	5466210	0	1
ILLUMINA-075005_0053_FC:3:1:5608:1450#0	unique	X	6277133	0	1
ILLUMINA-075005_0053_FC:3:1:5872:1455#0	unique	2R	11894252	0	1
ILLUMINA-075005_0053_FC:3:1:6150:1457#0	unique	3L	9382241	2	1
ILLUMINA-075005_0053_FC:3:1:7233:1448#0	unique	3R	31742291	0	1
ILLUMINA-075005_0053_FC:3:1:7460:1453#0	unique	dmel_mitochondrion_genome	12769	0	1
ILLUMINA-075005_0053_FC:3:1:7577:1451#0	unique	X	4921482	1	1
ILLUMINA-075005_0053_FC:3:1:8227:1455#0	unique	X	15064469	0	1
ILLUMINA-075005_0053_FC:3:1:8317:1449#0	unique	2R	13874889	1	1
ILLUMINA-075005_0053_FC:3:1:9015:1448#0	unique	3L	1667559	0	1
ILLUMINA-075005_0053_FC:3:1:9225:1448#0	unique	2R	24305999	2	1
