read_id,star_pos,star_strand,star_nM,my_status,my_pos,my_strand,my_mismatches,match
ILLUMINA-075005_0053_FC:3:1:3507:2731#0,5035331,-,0,unique,5035331,-,0,yes
ILLUMINA-075005_0053_FC:3:1:3849:2736#0,9968153,-,0,unique,9968153,-,0,yes
ILLUMINA-075005_0053_FC:3:1:4773:2740#0,6046860,+,1,unique,6046860,+,1,yes
ILLUMINA-075005_0053_FC:3:1:5404:2729#0,420453,-,0,unique,420453,-,0,yes
ILLUMINA-075005_0053_FC:3:1:5495:2736#0,11002999,+,0,unique,11002999,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5649:2736#0,213179,+,0,unique,213179,+,0,yes
ILLUMINA-075005_0053_FC:3:1:7662:2738#0,18449815,+,0,unique,18449815,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8667:2739#0,13370376,+,1,unique,13370376,+,1,yes
ILLUMINA-075005_0053_FC:3:1:11756:2733#0,10409932,-,0,unique,10409932,-,0,yes
ILLUMINA-075005_0053_FC:3:1:11961:2732#0,22535782,+,0,unique,22535782,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12247:2736#0,7744533,+,0,unique,7744533,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12530:2730#0,5071625,-,2,unique,5071625,-,2,yes
ILLUMINA-075005_0053_FC:3:1:14102:2737#0,7825738,+,1,unique,7825738,+,1,yes
ILLUMINA-075005_0053_FC:3:1:16390:2734#0,3802150,-,0,unique,3802150,-,0,yes
ILLUMINA-075005_0053_FC:3:1:1538:2750#0,13933199,+,0,unique,13933199,+,0,yes
ILLUMINA-075005_0053_FC:3:1:7138:2749#0,8041986,+,0,unique,8041986,+,0,yes
ILLUMINA-075005_0053_FC:3:1:11654:2750#0,12045480,+,1,unique,12045480,+,1,yes
ILLUMINA-075005_0053_FC:3:1:11810:2744#0,16788549,-,0,unique,16788549,-,0,yes
ILLUMINA-075005_0053_FC:3:1:11930:2748#0,10771090,-,0,unique,10771090,-,0,yes
ILLUMINA-075005_0053_FC:3:1:13391:2740#0,13922839,+,1,unique,13922839,+,1,yes
ILLUMINA-075005_0053_FC:3:1:15265:2749#0,18442573,+,0,unique,18442573,+,0,yes
ILLUMINA-075005_0053_FC:3:1:15488:2750#0,13370345,+,0,unique,13370345,+,0,yes
ILLUMINA-075005_0053_FC:3:1:16362:2742#0,19008355,+,0,unique,19008355,+,0,yes
ILLUMINA-075005_0053_FC:3:1:17339:2740#0,10387445,-,0,unique,10387445,-,0,yes
ILLUMINA-075005_0053_FC:3:1:18085:2747#0,18442564,+,0,unique,18442564,+,0,yes
ILLUMINA-075005_0053_FC:3:1:1240:2761#0,16786572,-,1,unique,16786572,-,1,yes
ILLUMINA-075005_0053_FC:3:1:4092:2759#0,12708365,-,0,unique,12708365,-,0,yes
ILLUMINA-075005_0053_FC:3:1:7831:2753#0,5194829,-,0,unique,5194829,-,0,yes
ILLUMINA-075005_0053_FC:3:1:8912:2760#0,12104722,-,0,unique,12104722,-,0,yes
ILLUMINA-075005_0053_FC:3:1:10845:2756#0,13921678,+,0,unique,13921678,+,0,yes
ILLUMINA-075005_0053_FC:3:1:15025:2763#0,9903731,+,1,unique,9903731,+,1,yes
ILLUMINA-075005_0053_FC:3:1:18739:2761#0,10847933,+,0,unique,10847933,+,0,yes
ILLUMINA-075005_0053_FC:3:1:19748:2759#0,13933122,+,0,unique,13933122,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6476:2767#0,8042477,+,0,unique,8042477,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6773:2775#0,10976038,+,0,unique,10976038,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9765:2773#0,14617199,-,0,unique,14617199,-,0,yes
ILLUMINA-075005_0053_FC:3:1:18570:2770#0,9787566,+,1,unique,9787566,+,1,yes
ILLUMINA-075005_0053_FC:3:1:1700:2786#0,4458980,+,0,unique,4458980,+,0,yes
ILLUMINA-075005_0053_FC:3:1:2228:2776#0,12708345,-,1,unique,12708345,-,1,yes
ILLUMINA-075005_0053_FC:3:1:5146:2786#0,10201658,-,0,unique,10201658,-,0,yes
ILLUMINA-075005_0053_FC:3:1:5512:2776#0,16785184,-,0,unique,16785184,-,0,yes
ILLUMINA-075005_0053_FC:3:1:7886:2779#0,6977965,+,1,unique,6977965,+,1,yes
ILLUMINA-075005_0053_FC:3:1:9294:2779#0,18858184,+,0,unique,18858184,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9592:2779#0,19383512,+,1,unique,19383512,+,1,yes
ILLUMINA-075005_0053_FC:3:1:10888:2786#0,16722430,-,2,unique,16722430,-,2,yes
ILLUMINA-075005_0053_FC:3:1:12222:2786#0,5191160,-,0,unique,5191160,-,0,yes
ILLUMINA-075005_0053_FC:3:1:13429:2781#0,10282054,+,0,unique,10282054,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13605:2784#0,16774517,-,1,unique,16774517,-,1,yes
ILLUMINA-075005_0053_FC:3:1:17306:2776#0,14186528,+,0,unique,14186528,+,0,yes
ILLUMINA-075005_0053_FC:3:1:19573:2777#0,8079007,+,2,unique,8079007,+,2,yes
ILLUMINA-075005_0053_FC:3:1:2067:2797#0,16785488,-,0,unique,16785488,-,0,yes
ILLUMINA-075005_0053_FC:3:1:3981:2789#0,1726329,+,0,unique,1726329,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4438:2795#0,16909486,+,0,unique,16909486,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4566:2789#0,11523744,+,0,unique,11523744,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5510:2797#0,19959419,-,0,unique,19959419,-,0,yes
ILLUMINA-075005_0053_FC:3:1:5985:2790#0,13932745,+,0,unique,13932745,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9623:2794#0,13921642,+,0,unique,13921642,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12265:2790#0,21019622,+,0,unique,21019622,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14922:2797#0,6346086,-,1,unique,6346086,-,1,yes
ILLUMINA-075005_0053_FC:3:1:16116:2794#0,9896708,+,0,unique,9896708,+,0,yes
ILLUMINA-075005_0053_FC:3:1:16616:2791#0,13922245,+,2,unique,13922245,+,2,yes
ILLUMINA-075005_0053_FC:3:1:17489:2794#0,10848301,+,0,unique,10848301,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18053:2790#0,16785181,-,0,unique,16785181,-,0,yes
ILLUMINA-075005_0053_FC:3:1:18423:2792#0,9967752,-,0,unique,9967752,-,0,yes
ILLUMINA-075005_0053_FC:3:1:18873:2795#0,13922112,+,0,unique,13922112,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5135:2800#0,1613129,+,0,unique,1613129,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5848:2801#0,9932935,+,0,unique,9932935,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6264:2803#0,1725406,+,0,unique,1725406,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6360:2799#0,16827752,+,0,unique,16827752,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6763:2801#0,13933122,+,0,unique,13933122,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9727:2806#0,13933299,+,1,unique,13933299,+,1,yes
ILLUMINA-075005_0053_FC:3:1:10042:2804#0,409242,+,0,unique,409242,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12280:2806#0,13223047,-,1,unique,13223047,-,1,yes
ILLUMINA-075005_0053_FC:3:1:13986:2803#0,562906,+,0,unique,562906,+,0,yes
ILLUMINA-075005_0053_FC:3:1:15332:2809#0,13945532,+,0,unique,13945532,+,0,yes
ILLUMINA-075005_0053_FC:3:1:16603:2809#0,13922245,+,3,unique,13922245,+,3,yes
ILLUMINA-075005_0053_FC:3:1:16869:2800#0,13922533,+,1,unique,13922533,+,1,yes
ILLUMINA-075005_0053_FC:3:1:18839:2807#0,10848273,+,0,unique,10848273,+,0,yes
ILLUMINA-075005_0053_FC:3:1:19228:2805#0,13933464,+,0,unique,13933464,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5678:2820#0,7744080,+,0,unique,7744080,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6325:2816#0,4517524,+,0,unique,4517524,+,0,yes
ILLUMINA-075005_0053_FC:3:1:11521:2819#0,16785315,-,1,unique,16785315,-,1,yes
ILLUMINA-075005_0053_FC:3:1:13932:2821#0,9554019,+,0,unique,9554019,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14281:2816#0,22247149,+,1,unique,22247149,+,1,yes
ILLUMINA-075005_0053_FC:3:1:16303:2818#0,1726100,+,2,unique,1726100,+,2,yes
ILLUMINA-075005_0053_FC:3:1:17065:2817#0,562104,+,0,unique,562104,+,0,yes
ILLUMINA-075005_0053_FC:3:1:1382:2827#0,5042635,+,0,unique,5042635,+,0,yes
ILLUMINA-075005_0053_FC:3:1:3217:2824#0,13394411,+,0,unique,13394411,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4720:2824#0,7825841,+,1,unique,7825841,+,1,yes
ILLUMINA-075005_0053_FC:3:1:5776:2828#0,5984267,-,1,unique,5984267,-,1,yes
ILLUMINA-075005_0053_FC:3:1:6111:2834#0,7025715,+,0,unique,7025715,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6928:2829#0,6927161,-,0,unique,6927161,-,0,yes
ILLUMINA-075005_0053_FC:3:1:8430:2833#0,13945752,+,0,unique,13945752,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10016:2832#0,4228086,-,1,unique,4228086,-,1,yes
ILLUMINA-075005_0053_FC:3:1:10769:2830#0,13945253,+,0,unique,13945253,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10809:2831#0,11025680,+,1,unique,11025680,+,1,yes
ILLUMINA-075005_0053_FC:3:1:11560:2833#0,13945533,+,1,unique,13945533,+,1,yes
ILLUMINA-075005_0053_FC:3:1:12267:2833#0,13922765,+,0,unique,13922765,+,0,yes
ILLUMINA-075005_0053_FC:3:1:17559:2825#0,13945701,+,0,unique,13945701,+,0,yes
ILLUMINA-075005_0053_FC:3:1:2400:2843#0,10847500,+,1,unique,10847500,+,1,yes
ILLUMINA-075005_0053_FC:3:1:3031:2835#0,8191497,+,0,unique,8191497,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4689:2837#0,16786110,-,0,unique,16786110,-,0,yes
ILLUMINA-075005_0053_FC:3:1:4884:2835#0,9896605,+,0,unique,9896605,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5964:2841#0,13922711,+,0,unique,13922711,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8228:2834#0,6061688,+,1,unique,6061688,+,1,yes
ILLUMINA-075005_0053_FC:3:1:8313:2844#0,1612911,+,0,unique,1612911,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9142:2836#0,12045371,+,0,unique,12045371,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10587:2842#0,872445,-,1,unique,872445,-,1,yes
ILLUMINA-075005_0053_FC:3:1:11906:2842#0,8428415,-,1,unique,8428415,-,1,yes
ILLUMINA-075005_0053_FC:3:1:11928:2844#0,560951,+,0,unique,560951,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12632:2841#0,5985463,-,1,unique,5985463,-,1,yes
ILLUMINA-075005_0053_FC:3:1:17021:2839#0,21171466,-,0,unique,21171466,-,0,yes
ILLUMINA-075005_0053_FC:3:1:18155:2841#0,16783224,-,1,unique,16783224,-,1,yes
ILLUMINA-075005_0053_FC:3:1:2058:2857#0,561305,+,1,unique,561305,+,1,yes
ILLUMINA-075005_0053_FC:3:1:3868:2856#0,16777117,-,0,unique,16777117,-,0,yes
ILLUMINA-075005_0053_FC:3:1:5500:2846#0,13922245,+,0,unique,13922245,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6946:2857#0,21159556,-,0,unique,21159556,-,0,yes
ILLUMINA-075005_0053_FC:3:1:8490:2848#0,4797142,+,1,unique,4797142,+,1,yes
ILLUMINA-075005_0053_FC:3:1:12614:2848#0,1725136,+,0,unique,1725136,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14509:2853#0,2747695,+,0,unique,2747695,+,0,yes
ILLUMINA-075005_0053_FC:3:1:15504:2850#0,10975824,+,0,unique,10975824,+,0,yes
ILLUMINA-075005_0053_FC:3:1:17638:2847#0,13921010,+,0,unique,13921010,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18638:2848#0,7744539,+,0,unique,7744539,+,0,yes
ILLUMINA-075005_0053_FC:3:1:1956:2869#0,5984350,-,2,unique,5984350,-,2,yes
ILLUMINA-075005_0053_FC:3:1:2004:2861#0,1600683,-,0,unique,1600683,-,0,yes
ILLUMINA-075005_0053_FC:3:1:2411:2860#0,18527650,-,0,unique,18527650,-,0,yes
ILLUMINA-075005_0053_FC:3:1:4201:2867#0,13922380,+,0,unique,13922380,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4642:2865#0,2747718,+,0,unique,2747718,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6220:2866#0,4994868,+,1,unique,4994868,+,1,yes
ILLUMINA-075005_0053_FC:3:1:8402:2859#0,4228400,-,0,unique,4228400,-,0,yes
ILLUMINA-075005_0053_FC:3:1:17015:2862#0,10848641,+,0,unique,10848641,+,0,yes
ILLUMINA-075005_0053_FC:3:1:2839:2873#0,2746907,+,0,unique,2746907,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6581:2871#0,10410306,-,0,unique,10410306,-,0,yes
ILLUMINA-075005_0053_FC:3:1:9752:2880#0,11284981,+,0,unique,11284981,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10365:2874#0,11002854,+,1,unique,11002854,+,1,yes
ILLUMINA-075005_0053_FC:3:1:11343:2869#0,15037805,+,0,unique,15037805,+,0,yes
ILLUMINA-075005_0053_FC:3:1:11732:2874#0,12299273,-,4,unmapped,,,,no
ILLUMINA-075005_0053_FC:3:1:12101:2873#0,2375124,-,0,unique,2375124,-,0,yes
ILLUMINA-075005_0053_FC:3:1:13082:2870#0,19053529,-,0,unique,19053529,-,0,yes
ILLUMINA-075005_0053_FC:3:1:17521:2870#0,13394362,+,0,unique,13394362,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18476:2881#0,11002918,+,0,unique,11002918,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6507:2884#0,10848577,+,0,unique,10848577,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8275:2889#0,16785634,-,1,unique,16785634,-,1,yes
ILLUMINA-075005_0053_FC:3:1:8318:2888#0,400190,+,0,unique,400190,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8521:2890#0,19959390,-,1,unique,19959390,-,1,yes
ILLUMINA-075005_0053_FC:3:1:11877:2883#0,563046,+,0,unique,563046,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14956:2885#0,16752739,-,0,unique,16752739,-,0,yes
ILLUMINA-075005_0053_FC:3:1:15073:2891#0,9896329,+,0,unique,9896329,+,0,yes
ILLUMINA-075005_0053_FC:3:1:17864:2886#0,13922167,+,0,unique,13922167,+,0,yes
ILLUMINA-075005_0053_FC:3:1:3400:2898#0,11003045,+,0,unique,11003045,+,0,yes
ILLUMINA-075005_0053_FC:3:1:3500:2898#0,562603,+,0,unique,562603,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9326:2893#0,21171351,-,0,unique,21171351,-,0,yes
ILLUMINA-075005_0053_FC:3:1:13358:2894#0,18449600,+,1,unique,18449600,+,1,yes
ILLUMINA-075005_0053_FC:3:1:16205:2899#0,13394121,+,0,unique,13394121,+,0,yes
ILLUMINA-075005_0053_FC:3:1:17220:2900#0,4402626,-,0,unique,4402626,-,0,yes
ILLUMINA-075005_0053_FC:3:1:18452:2902#0,396728,+,0,unique,396728,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18934:2898#0,13933112,+,0,unique,13933112,+,0,yes
ILLUMINA-075005_0053_FC:3:1:1360:2906#0,21678949,+,1,unique,21678949,+,1,yes
ILLUMINA-075005_0053_FC:3:1:4707:2905#0,8042478,+,0,unique,8042478,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5761:2905#0,1612836,+,0,unique,1612836,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6378:2906#0,10771287,-,0,unique,10771287,-,0,yes
ILLUMINA-075005_0053_FC:3:1:6631:2914#0,7825691,+,0,unique,7825691,+,0,yes
ILLUMINA-075005_0053_FC:3:1:7516:2910#0,8363743,+,0,unique,8363743,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9831:2909#0,22128286,+,0,unique,22128286,+,0,yes
ILLUMINA-075005_0053_FC:3:1:11242:2910#0,13932889,+,0,unique,13932889,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13074:2915#0,12298941,-,0,unique,12298941,-,0,yes
ILLUMINA-075005_0053_FC:3:1:13516:2906#0,13394401,+,0,unique,13394401,+,0,yes
ILLUMINA-075005_0053_FC:3:1:15301:2907#0,1613719,+,0,unique,1613719,+,0,yes
ILLUMINA-075005_0053_FC:3:1:15640:2906#0,6047093,+,2,unique,6047093,+,2,yes
ILLUMINA-075005_0053_FC:3:1:1676:2919#0,12691115,+,0,unique,12691115,+,0,yes
ILLUMINA-075005_0053_FC:3:1:2583:2924#0,9968000,-,0,unique,9968000,-,0,yes
ILLUMINA-075005_0053_FC:3:1:6471:2924#0,12065283,+,0,unique,12065283,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8682:2924#0,11002941,+,0,unique,11002941,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8914:2926#0,16786561,-,0,unique,16786561,-,0,yes
ILLUMINA-075005_0053_FC:3:1:9159:2928#0,13922268,+,0,unique,13922268,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9845:2925#0,22128286,+,1,unique,22128286,+,1,yes
ILLUMINA-075005_0053_FC:3:1:10612:2919#0,562304,+,0,unique,562304,+,0,yes
ILLUMINA-075005_0053_FC:3:1:11631:2927#0,21679676,+,1,unique,21679676,+,1,yes
ILLUMINA-075005_0053_FC:3:1:15304:2925#0,1613719,+,0,unique,1613719,+,0,yes
ILLUMINA-075005_0053_FC:3:1:15608:2921#0,562688,+,0,unique,562688,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18161:2926#0,7402716,+,0,unique,7402716,+,0,yes
ILLUMINA-075005_0053_FC:3:1:19428:2927#0,13945751,+,1,unique,13945751,+,1,yes
ILLUMINA-075005_0053_FC:3:1:19786:2919#0,11151641,+,0,unique,11151641,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4515:2933#0,420327,-,0,unique,420327,-,0,yes
ILLUMINA-075005_0053_FC:3:1:5936:2935#0,19959885,-,0,unique,19959885,-,0,yes
ILLUMINA-075005_0053_FC:3:1:7248:2937#0,13932850,+,2,unique,13932850,+,2,yes
ILLUMINA-075005_0053_FC:3:1:7975:2934#0,16727239,+,0,unique,16727239,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8988:2934#0,5984754,-,0,unique,5984754,-,0,yes
ILLUMINA-075005_0053_FC:3:1:10753:2938#0,9964628,+,0,unique,9964628,+,0,yes
ILLUMINA-075005_0053_FC:3:1:11361:2938#0,7034839,-,0,unique,7034839,-,0,yes
ILLUMINA-075005_0053_FC:3:1:16556:2929#0,16785625,-,0,unique,16785625,-,0,yes
ILLUMINA-075005_0053_FC:3:1:17790:2939#0,18442776,+,1,unique,18442776,+,1,yes
ILLUMINA-075005_0053_FC:3:1:18509:2937#0,2770675,-,0,unique,2770675,-,0,yes
ILLUMINA-075005_0053_FC:3:1:4456:2945#0,16784784,-,0,unique,16784784,-,0,yes
ILLUMINA-075005_0053_FC:3:1:4712:2943#0,16887233,+,0,unique,16887233,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5824:2948#0,10233805,-,0,unique,10233805,-,0,yes
ILLUMINA-075005_0053_FC:3:1:9663:2940#0,10848549,+,0,unique,10848549,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10931:2946#0,561133,+,1,unique,561133,+,1,yes
ILLUMINA-075005_0053_FC:3:1:15075:2947#0,6559077,-,1,unique,6559077,-,1,yes
ILLUMINA-075005_0053_FC:3:1:15134:2942#0,15759209,+,1,unique,15759209,+,1,yes
ILLUMINA-075005_0053_FC:3:1:15361:2944#0,6558428,-,2,unique,6558428,-,2,yes
ILLUMINA-075005_0053_FC:3:1:15996:2949#0,16885403,-,1,unique,16885403,-,1,yes
ILLUMINA-075005_0053_FC:3:1:19179:2940#0,12708376,-,0,unique,12708376,-,0,yes
ILLUMINA-075005_0053_FC:3:1:4914:2953#0,5176293,-,0,multi,,,,no
ILLUMINA-075005_0053_FC:3:1:4932:2957#0,13921022,+,1,unique,13921022,+,1,yes
ILLUMINA-075005_0053_FC:3:1:5591:2953#0,18835411,+,0,unique,18835411,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5848:2959#0,15064614,+,0,unique,15064614,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6997:2961#0,13922161,+,0,unique,13922161,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8643:2954#0,13933206,-,0,unique,13933206,-,0,yes
ILLUMINA-075005_0053_FC:3:1:9680:2953#0,19758227,+,2,unique,19758227,+,2,yes
ILLUMINA-075005_0053_FC:3:1:9865:2961#0,9968348,-,0,unique,9968348,-,0,yes
ILLUMINA-075005_0053_FC:3:1:10067:2956#0,12708290,-,0,unique,12708290,-,0,yes
ILLUMINA-075005_0053_FC:3:1:10947:2956#0,19959380,-,0,unique,19959380,-,0,yes
ILLUMINA-075005_0053_FC:3:1:13917:2957#0,13932935,+,0,unique,13932935,+,0,yes
ILLUMINA-075005_0053_FC:3:1:17951:2961#0,21171972,-,0,unique,21171972,-,0,yes
ILLUMINA-075005_0053_FC:3:1:17970:2953#0,7429607,-,0,unique,7429607,-,0,yes
ILLUMINA-075005_0053_FC:3:1:18886:2959#0,7405496,-,1,unique,7405496,-,1,yes
ILLUMINA-075005_0053_FC:3:1:19393:2958#0,9573719,+,3,unique,9573719,+,3,yes
ILLUMINA-075005_0053_FC:3:1:1966:2967#0,132756,-,0,unique,132756,-,0,yes
ILLUMINA-075005_0053_FC:3:1:2315:2975#0,7825973,+,1,unique,7825973,+,1,yes
ILLUMINA-075005_0053_FC:3:1:4017:2967#0,420615,-,0,unique,420615,-,0,yes
ILLUMINA-075005_0053_FC:3:1:4490:2972#0,16783423,+,2,unique,16783423,+,2,yes
ILLUMINA-075005_0053_FC:3:1:7521:2963#0,12289004,-,1,unique,12289004,-,1,yes
ILLUMINA-075005_0053_FC:3:1:10398:2965#0,13923360,+,1,unique,13923360,+,1,yes
ILLUMINA-075005_0053_FC:3:1:10532:2965#0,16237740,-,0,unique,16237740,-,0,yes
ILLUMINA-075005_0053_FC:3:1:12104:2968#0,13921136,+,0,unique,13921136,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18983:2971#0,6468742,+,1,unique,6468742,+,1,yes
ILLUMINA-075005_0053_FC:3:1:3494:2977#0,4457846,+,0,unique,4457846,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4724:2978#0,7734731,+,0,multi,,,,no
ILLUMINA-075005_0053_FC:3:1:4926:2980#0,5176293,-,4,unmapped,,,,no
ILLUMINA-075005_0053_FC:3:1:5203:2977#0,7743856,+,1,unique,7743856,+,1,yes
ILLUMINA-075005_0053_FC:3:1:7696:2977#0,20082930,+,0,unique,20082930,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9509:2980#0,5206395,-,0,unique,5206395,-,0,yes
ILLUMINA-075005_0053_FC:3:1:13400:2979#0,18127579,-,0,unique,18127579,-,0,yes
ILLUMINA-075005_0053_FC:3:1:17963:2980#0,5037733,-,2,unique,5037733,-,2,yes
ILLUMINA-075005_0053_FC:3:1:18385:2979#0,16782931,-,0,unique,16782931,-,0,yes
ILLUMINA-075005_0053_FC:3:1:2031:2995#0,10848619,+,0,unique,10848619,+,0,yes
ILLUMINA-075005_0053_FC:3:1:3950:2996#0,13933575,+,1,unique,13933575,+,1,yes
ILLUMINA-075005_0053_FC:3:1:5768:2996#0,21172525,-,1,unique,21172525,-,1,yes
ILLUMINA-075005_0053_FC:3:1:5927:2993#0,7825825,+,1,unique,7825825,+,1,yes
ILLUMINA-075005_0053_FC:3:1:8182:2994#0,10771287,-,0,unique,10771287,-,0,yes
ILLUMINA-075005_0053_FC:3:1:8345:2993#0,7825691,+,0,unique,7825691,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8502:2990#0,12457113,+,1,unique,12457113,+,1,yes
ILLUMINA-075005_0053_FC:3:1:8546:2998#0,13921027,+,0,unique,13921027,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8794:2990#0,2748171,+,0,unique,2748171,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9914:2987#0,13921737,+,0,unique,13921737,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10088:2989#0,420309,-,0,unique,420309,-,0,yes
ILLUMINA-075005_0053_FC:3:1:10592:2998#0,8364195,+,1,unique,8364195,+,1,yes
ILLUMINA-075005_0053_FC:3:1:12698:2997#0,13669749,-,0,unique,13669749,-,0,yes
ILLUMINA-075005_0053_FC:3:1:14868:2988#0,13945957,+,0,unique,13945957,+,0,yes
ILLUMINA-075005_0053_FC:3:1:15059:2998#0,5204453,-,0,unique,5204453,-,0,yes
ILLUMINA-075005_0053_FC:3:1:16607:2987#0,13945295,+,0,unique,13945295,+,0,yes
ILLUMINA-075005_0053_FC:3:1:17792:2991#0,21172566,-,0,unique,21172566,-,0,yes
ILLUMINA-075005_0053_FC:3:1:1924:3005#0,10201365,-,0,unique,10201365,-,0,yes
ILLUMINA-075005_0053_FC:3:1:4362:3005#0,18442564,+,0,unique,18442564,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4656:2999#0,10333042,-,0,unique,10333042,-,0,yes
ILLUMINA-075005_0053_FC:3:1:4996:3003#0,9789990,+,0,unique,9789990,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5740:3005#0,4100809,-,0,unique,4100809,-,0,yes
ILLUMINA-075005_0053_FC:3:1:5851:3002#0,19959495,-,2,unique,19959495,-,2,yes
ILLUMINA-075005_0053_FC:3:1:7119:3003#0,16784680,-,0,unique,16784680,-,0,yes
ILLUMINA-075005_0053_FC:3:1:7492:3005#0,13921124,+,0,unique,13921124,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8675:3008#0,12056695,-,1,unique,12056695,-,1,yes
ILLUMINA-075005_0053_FC:3:1:10198:3006#0,17481497,-,0,unique,17481497,-,0,yes
ILLUMINA-075005_0053_FC:3:1:13235:2999#0,561690,+,1,unique,561690,+,1,yes
ILLUMINA-075005_0053_FC:3:1:15646:3009#0,8042005,+,0,unique,8042005,+,0,yes
ILLUMINA-075005_0053_FC:3:1:16696:3005#0,4228433,-,0,unique,4228433,-,0,yes
ILLUMINA-075005_0053_FC:3:1:17195:3006#0,10491011,+,0,unique,10491011,+,0,yes
ILLUMINA-075005_0053_FC:3:1:17743:3001#0,5203170,-,0,unique,5203170,-,0,yes
ILLUMINA-075005_0053_FC:3:1:18662:3006#0,11003601,+,0,unique,11003601,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5265:3019#0,13945753,+,0,unique,13945753,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10396:3012#0,10848306,+,0,unique,10848306,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12842:3021#0,4974782,-,1,unique,4974782,-,1,yes
ILLUMINA-075005_0053_FC:3:1:16311:3015#0,13922179,+,0,unique,13922179,+,0,yes
ILLUMINA-075005_0053_FC:3:1:17175:3020#0,22535825,+,0,unique,22535825,+,0,yes
