read_id,star_rname,star_pos,my_status,my_rname,my_pos,match
ILLUMINA-075005_0053_FC:3:1:10492:1396#0,X,13593814,unique,X,13593814,yes
ILLUMINA-075005_0053_FC:3:1:10523:1396#0,2R,24599268,multi,,,no
ILLUMINA-075005_0053_FC:3:1:10727:1390#0,2R,22931541,unique,2R,22931541,yes
ILLUMINA-075005_0053_FC:3:1:10946:1392#0,3L,16584877,unique,3L,16584877,yes
ILLUMINA-075005_0053_FC:3:1:11075:1393#0,3L,18880279,unique,3L,18880279,yes
ILLUMINA-075005_0053_FC:3:1:11482:1394#0,2L,21170479,unique,2L,21170479,yes
ILLUMINA-075005_0053_FC:3:1:11503:1395#0,3L,19917296,unique,3L,19917296,yes
ILLUMINA-075005_0053_FC:3:1:11604:1398#0,2L,21678233,unique,2L,21678233,yes
ILLUMINA-075005_0053_FC:3:1:11779:1399#0,3L,13043785,unique,3L,13043785,yes
ILLUMINA-075005_0053_FC:3:1:12043:1388#0,2R,10066994,unique,2R,10066994,yes
ILLUMINA-075005_0053_FC:3:1:13189:1391#0,X,628407,unique,X,628407,yes
ILLUMINA-075005_0053_FC:3:1:13405:1393#0,2L,15064623,unique,2L,15064623,yes
ILLUMINA-075005_0053_FC:3:1:13422:1399#0,2R,21025442,unique,2R,21025442,yes
ILLUMINA-075005_0053_FC:3:1:13580:1398#0,3L,8326276,unique,3L,8326276,yes
ILLUMINA-075005_0053_FC:3:1:13622:1394#0,3L,21985655,unique,3L,21985655,yes
ILLUMINA-075005_0053_FC:3:1:14190:1398#0,2L,21170946,unique,2L,21170946,yes
ILLUMINA-075005_0053_FC:3:1:15034:1399#0,2R,6732521,unique,2R,6732521,yes
ILLUMINA-075005_0053_FC:3:1:15189:1391#0,3R,13981601,unique,3R,13981601,yes
ILLUMINA-075005_0053_FC:3:1:15466:1395#0,3R,5401678,unique,3R,5401678,yes
ILLUMINA-075005_0053_FC:3:1:16090:1391#0,3L,21029715,unique,3L,21029715,yes
ILLUMINA-075005_0053_FC:3:1:16263:1391#0,3L,20496844,unique,3L,20496844,yes
ILLUMINA-075005_0053_FC:3:1:17269:1389#0,X,16286867,unique,X,16286867,yes
ILLUMINA-075005_0053_FC:3:1:17444:1390#0,X,17632649,unique,X,17632649,yes
ILLUMINA-075005_0053_FC:3:1:17692:1393#0,3R,29685940,unique,3R,29685940,yes
ILLUMINA-075005_0053_FC:3:1:17721:1396#0,3R,17783615,unique,3R,17783615,yes
ILLUMINA-075005_0053_FC:3:1:17802:1397#0,3R,17545335,unique,3R,17545335,yes
ILLUMINA-075005_0053_FC:3:1:18306:1391#0,dmel_mitochondrion_genome,2769,unique,dmel_mitochondrion_genome,2769,yes
ILLUMINA-075005_0053_FC:3:1:18529:1394#0,4,1033127,unique,4,1033127,yes
ILLUMINA-075005_0053_FC:3:1:18836:1392#0,2R,15999820,unique,2R,15999820,yes
ILLUMINA-075005_0053_FC:3:1:19409:1395#0,2L,19959517,unique,2L,19959517,yes
ILLUMINA-075005_0053_FC:3:1:1127:1407#0,3R,7088145,unique,3R,7088145,yes
ILLUMINA-075005_0053_FC:3:1:2413:1408#0,3L,3194839,unique,3L,3194839,yes
ILLUMINA-075005_0053_FC:3:1:2916:1403#0,X,13593728,unique,X,13593728,yes
ILLUMINA-075005_0053_FC:3:1:3032:1406#0,2L,16788034,unique,2L,16788034,yes
ILLUMINA-075005_0053_FC:3:1:3628:1411#0,2R,16586478,unique,2R,16586478,yes
ILLUMINA-075005_0053_FC:3:1:4149:1407#0,3R,27049493,unique,3R,27049493,yes
ILLUMINA-075005_0053_FC:3:1:4793:1409#0,X,13814471,unique,X,13814471,yes
ILLUMINA-075005_0053_FC:3:1:4972:1403#0,2R,22607908,unique,2R,22607908,yes
ILLUMINA-075005_0053_FC:3:1:5688:1410#0,X,15787894,unique,X,15787894,yes
ILLUMINA-075005_0053_FC:3:1:5976:1408#0,2L,13923361,unique,2L,13923361,yes
ILLUMINA-075005_0053_FC:3:1:6516:1401#0,3R,30173696,unique,3R,30173696,yes
ILLUMINA-075005_0053_FC:3:1:6804:1402#0,2L,15037233,unique,2L,15037233,yes
ILLUMINA-075005_0053_FC:3:1:6848:1402#0,X,18423647,unique,X,18423647,yes
ILLUMINA-075005_0053_FC:3:1:7225:1402#0,2L,10222000,unique,2L,10222000,yes
ILLUMINA-075005_0053_FC:3:1:7243:1407#0,3R,22376526,unique,3R,22376526,yes
ILLUMINA-075005_0053_FC:3:1:7289:1408#0,2R,24968520,unique,2R,24968520,yes
ILLUMINA-075005_0053_FC:3:1:7509:1402#0,3L,11824061,unique,3L,11824061,yes
ILLUMINA-075005_0053_FC:3:1:8126:1410#0,2R,8591622,unique,2R,8591622,yes
ILLUMINA-075005_0053_FC:3:1:8260:1408#0,3L,9365076,unique,3L,9365076,yes
ILLUMINA-075005_0053_FC:3:1:8284:1410#0,3R,10780605,unique,3R,10780605,yes
ILLUMINA-075005_0053_FC:3:1:8629:1403#0,2R,8591811,unique,2R,8591811,yes
ILLUMINA-075005_0053_FC:3:1:9155:1409#0,3L,9869101,unique,3L,9869101,yes
ILLUMINA-075005_0053_FC:3:1:9384:1403#0,2R,18821192,unique,2R,18821192,yes
ILLUMINA-075005_0053_FC:3:1:9845:1410#0,2L,9896300,unique,2L,9896300,yes
ILLUMINA-075005_0053_FC:3:1:10570:1405#0,2L,18442514,unique,2L,18442514,yes
ILLUMINA-075005_0053_FC:3:1:10727:1410#0,2L,13394356,unique,2L,13394356,yes
ILLUMINA-075005_0053_FC:3:1:11220:1401#0,3R,18226782,unique,3R,18226782,yes
ILLUMINA-075005_0053_FC:3:1:12000:1403#0,3L,13024682,unique,3L,13024682,yes
ILLUMINA-075005_0053_FC:3:1:12424:1411#0,2L,13922805,unique,2L,13922805,yes
ILLUMINA-075005_0053_FC:3:1:12447:1401#0,3L,21985714,multi,,,no
ILLUMINA-075005_0053_FC:3:1:12560:1406#0,2R,10287121,unique,2R,10287121,yes
ILLUMINA-075005_0053_FC:3:1:12760:1408#0,3L,5361910,unique,3L,5361910,yes
ILLUMINA-075005_0053_FC:3:1:12884:1405#0,3R,15441716,unique,3R,15441716,yes
ILLUMINA-075005_0053_FC:3:1:12985:1410#0,X,5978845,unique,X,5978845,yes
ILLUMINA-075005_0053_FC:3:1:13030:1408#0,2L,10201851,unique,2L,10201851,yes
ILLUMINA-075005_0053_FC:3:1:13099:1403#0,2L,18442949,unique,2L,18442949,yes
ILLUMINA-075005_0053_FC:3:1:13324:1405#0,4,1034395,unique,4,1034395,yes
ILLUMINA-075005_0053_FC:3:1:13840:1401#0,2L,9896307,unique,2L,9896307,yes
ILLUMINA-075005_0053_FC:3:1:14118:1404#0,3L,8327393,unique,3L,8327393,yes
ILLUMINA-075005_0053_FC:3:1:14225:1401#0,3L,3816997,unique,3L,3816997,yes
ILLUMINA-075005_0053_FC:3:1:14802:1402#0,2R,18538181,unique,2R,18538181,yes
ILLUMINA-075005_0053_FC:3:1:14895:1405#0,3L,21987110,unique,3L,21987110,yes
ILLUMINA-075005_0053_FC:3:1:14971:1400#0,3R,30208219,unique,3R,30208219,yes
ILLUMINA-075005_0053_FC:3:1:15088:1405#0,3L,16599999,multi,,,no
ILLUMINA-075005_0053_FC:3:1:15189:1409#0,2R,17408753,unique,2R,17408753,yes
ILLUMINA-075005_0053_FC:3:1:15526:1411#0,2L,4797310,unique,2L,4797310,yes
ILLUMINA-075005_0053_FC:3:1:15575:1411#0,X,19598473,unique,X,19598473,yes
ILLUMINA-075005_0053_FC:3:1:15712:1403#0,2R,7792906,unique,2R,7792906,yes
ILLUMINA-075005_0053_FC:3:1:15810:1403#0,3R,30172917,unique,3R,30172917,yes
ILLUMINA-075005_0053_FC:3:1:15888:1403#0,X,7934492,unique,X,7934492,yes
ILLUMINA-075005_0053_FC:3:1:16479:1404#0,2R,23974059,unique,2R,23974059,yes
ILLUMINA-075005_0053_FC:3:1:16594:1408#0,2R,15859813,unique,2R,15859813,yes
ILLUMINA-075005_0053_FC:3:1:16825:1403#0,2L,17472130,unique,2L,17472130,yes
ILLUMINA-075005_0053_FC:3:1:17309:1402#0,3L,22077102,unique,3L,22077102,yes
ILLUMINA-075005_0053_FC:3:1:17632:1406#0,2R,9397386,unique,2R,9397386,yes
ILLUMINA-075005_0053_FC:3:1:17929:1409#0,3L,19701545,unique,3L,19701545,yes
ILLUMINA-075005_0053_FC:3:1:17980:1410#0,3R,31595052,unique,3R,31595052,yes
ILLUMINA-075005_0053_FC:3:1:18180:1403#0,2R,11689355,unique,2R,11689355,yes
ILLUMINA-075005_0053_FC:3:1:18257:1410#0,2R,17409145,unique,2R,17409145,yes
ILLUMINA-075005_0053_FC:3:1:18659:1401#0,2L,8363955,unique,2L,8363955,yes
ILLUMINA-075005_0053_FC:3:1:18703:1409#0,2R,21143772,unique,2R,21143772,yes
ILLUMINA-075005_0053_FC:3:1:18976:1407#0,3R,23359710,unique,3R,23359710,yes
ILLUMINA-075005_0053_FC:3:1:19769:1400#0,X,13621831,unique,X,13621831,yes
ILLUMINA-075005_0053_FC:3:1:1816:1417#0,3R,31218970,unique,3R,31218970,yes
ILLUMINA-075005_0053_FC:3:1:2120:1418#0,3R,12446682,unique,3R,12446682,yes
ILLUMINA-075005_0053_FC:3:1:2860:1421#0,X,7283224,unique,X,7283224,yes
ILLUMINA-075005_0053_FC:3:1:3185:1422#0,3R,24277019,unique,3R,24277019,yes
ILLUMINA-075005_0053_FC:3:1:3222:1415#0,3R,27658777,unique,3R,27658777,yes
ILLUMINA-075005_0053_FC:3:1:3431:1415#0,2R,6015016,unique,2R,6015016,yes
ILLUMINA-075005_0053_FC:3:1:3459:1417#0,2R,8940824,unique,2R,8940824,yes
ILLUMINA-075005_0053_FC:3:1:3603:1419#0,3R,30173041,unique,3R,30173041,yes
ILLUMINA-075005_0053_FC:3:1:5376:1423#0,X,11893662,unique,X,11893662,yes
ILLUMINA-075005_0053_FC:3:1:5834:1415#0,2R,18821652,unique,2R,18821652,yes
ILLUMINA-075005_0053_FC:3:1:6193:1413#0,2L,11523606,unique,2L,11523606,yes
ILLUMINA-075005_0053_FC:3:1:6323:1412#0,3R,30173683,unique,3R,30173683,yes
ILLUMINA-075005_0053_FC:3:1:6341:1418#0,3L,7243263,unique,3L,7243263,yes
ILLUMINA-075005_0053_FC:3:1:6665:1416#0,3L,9428911,unique,3L,9428911,yes
ILLUMINA-075005_0053_FC:3:1:7321:1416#0,2L,10201715,unique,2L,10201715,yes
ILLUMINA-075005_0053_FC:3:1:7406:1420#0,X,7899735,unique,X,7899735,yes
ILLUMINA-075005_0053_FC:3:1:7784:1415#0,2R,12760162,unique,2R,12760162,yes
ILLUMINA-075005_0053_FC:3:1:7877:1421#0,3L,9428986,unique,3L,9428986,yes
ILLUMINA-075005_0053_FC:3:1:8083:1417#0,3R,31763719,unique,3R,31763719,yes
ILLUMINA-075005_0053_FC:3:1:8677:1418#0,X,628408,unique,X,628408,yes
ILLUMINA-075005_0053_FC:3:1:8821:1416#0,3R,17445334,unique,3R,17445334,yes
ILLUMINA-075005_0053_FC:3:1:8961:1423#0,2R,23385903,unique,2R,23385903,yes
ILLUMINA-075005_0053_FC:3:1:9121:1415#0,2L,10038424,unique,2L,10038424,yes
ILLUMINA-075005_0053_FC:3:1:9287:1421#0,2R,22801628,unique,2R,22801628,yes
ILLUMINA-075005_0053_FC:3:1:9489:1419#0,X,1397260,unique,X,1397260,yes
ILLUMINA-075005_0053_FC:3:1:9515:1417#0,2L,19008459,unique,2L,19008459,yes
ILLUMINA-075005_0053_FC:3:1:9996:1422#0,2L,10201814,unique,2L,10201814,yes
ILLUMINA-075005_0053_FC:3:1:10817:1418#0,3R,15440885,unique,3R,15440885,yes
ILLUMINA-075005_0053_FC:3:1:11190:1421#0,2L,2382633,unique,2L,2382633,yes
ILLUMINA-075005_0053_FC:3:1:11505:1419#0,2R,15935550,unique,2R,15935550,yes
ILLUMINA-075005_0053_FC:3:1:11834:1418#0,2R,9111850,unique,2R,9111850,yes
ILLUMINA-075005_0053_FC:3:1:12133:1417#0,3L,16375460,unique,3L,16375460,yes
ILLUMINA-075005_0053_FC:3:1:12360:1419#0,3L,15138587,unique,3L,15138587,yes
ILLUMINA-075005_0053_FC:3:1:12532:1414#0,3R,11209211,unique,3R,11209211,yes
ILLUMINA-075005_0053_FC:3:1:12626:1414#0,X,9967727,unique,X,9967727,yes
ILLUMINA-075005_0053_FC:3:1:13120:1417#0,2L,13921303,unique,2L,13921303,yes
ILLUMINA-075005_0053_FC:3:1:13887:1414#0,3R,29716367,unique,3R,29716367,yes
ILLUMINA-075005_0053_FC:3:1:14232:1423#0,3R,24332299,unique,3R,24332299,yes
ILLUMINA-075005_0053_FC:3:1:14646:1422#0,2R,20264550,unique,2R,20264550,yes
ILLUMINA-075005_0053_FC:3:1:14852:1423#0,3R,30171694,unique,3R,30171694,yes
ILLUMINA-075005_0053_FC:3:1:15836:1412#0,2R,22800342,unique,2R,22800342,yes
ILLUMINA-075005_0053_FC:3:1:15992:1416#0,3L,4628336,unique,3L,4628336,yes
ILLUMINA-075005_0053_FC:3:1:16144:1413#0,2L,13921941,unique,2L,13921941,yes
ILLUMINA-075005_0053_FC:3:1:16209:1421#0,3R,21507215,unique,3R,21507215,yes
ILLUMINA-075005_0053_FC:3:1:16396:1415#0,3R,15305225,unique,3R,15305225,yes
ILLUMINA-075005_0053_FC:3:1:16740:1421#0,3L,9048960,unique,3L,9048960,yes
ILLUMINA-075005_0053_FC:3:1:16843:1415#0,3L,19690696,unique,3L,19690696,yes
ILLUMINA-075005_0053_FC:3:1:17666:1423#0,2L,21171683,unique,2L,21171683,yes
ILLUMINA-075005_0053_FC:3:1:17830:1416#0,3L,8790702,unique,3L,8790702,yes
ILLUMINA-075005_0053_FC:3:1:17879:1416#0,2R,17409318,unique,2R,17409318,yes
ILLUMINA-075005_0053_FC:3:1:18009:1414#0,2R,20264335,unique,2R,20264335,yes
ILLUMINA-075005_0053_FC:3:1:18038:1414#0,2R,7826692,unique,2R,7826692,yes
ILLUMINA-075005_0053_FC:3:1:19177:1423#0,3L,21987112,unique,3L,21987112,yes
ILLUMINA-075005_0053_FC:3:1:19304:1417#0,X,9779159,unique,X,9779159,yes
ILLUMINA-075005_0053_FC:3:1:19642:1414#0,2L,13921669,unique,2L,13921669,yes
ILLUMINA-075005_0053_FC:3:1:1296:1429#0,X,5683329,unique,X,5683329,yes
ILLUMINA-075005_0053_FC:3:1:1394:1431#0,2L,8191560,unique,2L,8191560,yes
ILLUMINA-075005_0053_FC:3:1:2081:1429#0,2R,10292534,unique,2R,10292534,yes
ILLUMINA-075005_0053_FC:3:1:2194:1425#0,3R,31216471,unique,3R,31216471,yes
ILLUMINA-075005_0053_FC:3:1:3008:1431#0,3L,21985540,unique,3L,21985540,yes
ILLUMINA-075005_0053_FC:3:1:3222:1433#0,3R,25246453,unique,3R,25246453,yes
ILLUMINA-075005_0053_FC:3:1:3774:1423#0,X,15787889,unique,X,15787889,yes
ILLUMINA-075005_0053_FC:3:1:3842:1430#0,3L,5759802,unique,3L,5759802,yes
ILLUMINA-075005_0053_FC:3:1:4068:1426#0,3L,5901924,unique,3L,5901924,yes
ILLUMINA-075005_0053_FC:3:1:4108:1428#0,3R,14891120,unique,3R,14891120,yes
ILLUMINA-075005_0053_FC:3:1:4355:1435#0,2R,10136976,unique,2R,10136976,yes
ILLUMINA-075005_0053_FC:3:1:4411:1432#0,X,7899733,unique,X,7899733,yes
ILLUMINA-075005_0053_FC:3:1:4532:1434#0,X,1378894,unique,X,1378894,yes
ILLUMINA-075005_0053_FC:3:1:4669:1428#0,3L,9049157,unique,3L,9049157,yes
ILLUMINA-075005_0053_FC:3:1:5331:1431#0,X,8250233,unmapped,,,no
ILLUMINA-075005_0053_FC:3:1:5443:1434#0,3R,17444983,unique,3R,17444983,yes
ILLUMINA-075005_0053_FC:3:1:5603:1427#0,2L,18856628,unique,2L,18856628,yes
ILLUMINA-075005_0053_FC:3:1:6154:1429#0,2L,12045641,unique,2L,12045641,yes
ILLUMINA-075005_0053_FC:3:1:6264:1430#0,2R,14215607,unique,2R,14215607,yes
ILLUMINA-075005_0053_FC:3:1:6754:1432#0,3L,11710483,unique,3L,11710483,yes
ILLUMINA-075005_0053_FC:3:1:7192:1434#0,2L,4228465,unique,2L,4228465,yes
ILLUMINA-075005_0053_FC:3:1:7509:1425#0,3L,11824061,unique,3L,11824061,yes
ILLUMINA-075005_0053_FC:3:1:7581:1424#0,3L,16277689,unique,3L,16277689,yes
ILLUMINA-075005_0053_FC:3:1:7913:1434#0,3R,31740491,unique,3R,31740491,yes
ILLUMINA-075005_0053_FC:3:1:8863:1435#0,3R,19643496,unique,3R,19643496,yes
ILLUMINA-075005_0053_FC:3:1:9103:1434#0,3R,30208240,unique,3R,30208240,yes
ILLUMINA-075005_0053_FC:3:1:9247:1430#0,3L,16905680,unique,3L,16905680,yes
ILLUMINA-075005_0053_FC:3:1:9557:1434#0,3R,31217021,unique,3R,31217021,yes
ILLUMINA-075005_0053_FC:3:1:9690:1429#0,3L,9724230,unique,3L,9724230,yes
ILLUMINA-075005_0053_FC:3:1:10442:1432#0,3L,16308183,unique,3L,16308183,yes
ILLUMINA-075005_0053_FC:3:1:10736:1428#0,2L,19543828,unique,2L,19543828,yes
ILLUMINA-075005_0053_FC:3:1:11105:1428#0,X,7900176,unique,X,7900176,yes
ILLUMINA-075005_0053_FC:3:1:11431:1434#0,3L,18899780,unique,3L,18899780,yes
ILLUMINA-075005_0053_FC:3:1:11553:1432#0,3R,27049505,unique,3R,27049505,yes
ILLUMINA-075005_0053_FC:3:1:12378:1429#0,2R,19503270,unique,2R,19503270,yes
ILLUMINA-075005_0053_FC:3:1:12497:1430#0,2R,17538894,unique,2R,17538894,yes
ILLUMINA-075005_0053_FC:3:1:12973:1432#0,X,6349748,unique,X,6349748,yes
ILLUMINA-075005_0053_FC:3:1:13158:1425#0,dmel_mitochondrion_genome,12764,unique,dmel_mitochondrion_genome,12764,yes
ILLUMINA-075005_0053_FC:3:1:14378:1432#0,3R,30172929,unique,3R,30172929,yes
ILLUMINA-075005_0053_FC:3:1:14761:1427#0,2L,13394356,unique,2L,13394356,yes
ILLUMINA-075005_0053_FC:3:1:14809:1432#0,2L,3145332,unique,2L,3145332,yes
ILLUMINA-075005_0053_FC:3:1:15440:1430#0,3L,8326951,unique,3L,8326951,yes
ILLUMINA-075005_0053_FC:3:1:15697:1425#0,3R,25246453,unique,3R,25246453,yes
ILLUMINA-075005_0053_FC:3:1:16113:1427#0,X,16387172,unique,X,16387172,yes
ILLUMINA-075005_0053_FC:3:1:16494:1426#0,3R,24895715,unique,3R,24895715,yes
ILLUMINA-075005_0053_FC:3:1:16525:1426#0,X,16361954,unique,X,16361954,yes
ILLUMINA-075005_0053_FC:3:1:16688:1433#0,2R,7792051,unique,2R,7792051,yes
ILLUMINA-075005_0053_FC:3:1:17058:1425#0,2L,13922162,unique,2L,13922162,yes
ILLUMINA-075005_0053_FC:3:1:17233:1430#0,2R,8217456,unique,2R,8217456,yes
ILLUMINA-075005_0053_FC:3:1:17256:1431#0,2L,17440609,unique,2L,17440609,yes
ILLUMINA-075005_0053_FC:3:1:17280:1424#0,X,16846319,unique,X,16846319,yes
ILLUMINA-075005_0053_FC:3:1:17444:1427#0,2R,20533614,unique,2R,20533614,yes
ILLUMINA-075005_0053_FC:3:1:17747:1434#0,2L,10847808,unique,2L,10847808,yes
ILLUMINA-075005_0053_FC:3:1:17853:1430#0,3R,15441959,unique,3R,15441959,yes
ILLUMINA-075005_0053_FC:3:1:18684:1431#0,2L,1726239,unique,2L,1726239,yes
ILLUMINA-075005_0053_FC:3:1:18797:1427#0,3R,14891617,unique,3R,14891617,yes
ILLUMINA-075005_0053_FC:3:1:18964:1428#0,3R,26257442,unique,3R,26257442,yes
ILLUMINA-075005_0053_FC:3:1:19400:1429#0,3R,9778820,unique,3R,9778820,yes
ILLUMINA-075005_0053_FC:3:1:2137:1438#0,3L,17044753,unique,3L,17044753,yes
ILLUMINA-075005_0053_FC:3:1:3242:1445#0,3L,8103639,unique,3L,8103639,yes
ILLUMINA-075005_0053_FC:3:1:3292:1439#0,3L,22077082,unique,3L,22077082,yes
ILLUMINA-075005_0053_FC:3:1:4375:1441#0,3R,6281554,unique,3R,6281554,yes
ILLUMINA-075005_0053_FC:3:1:4497:1443#0,3L,19535272,unique,3L,19535272,yes
ILLUMINA-075005_0053_FC:3:1:4793:1437#0,3R,23359731,unique,3R,23359731,yes
ILLUMINA-075005_0053_FC:3:1:5053:1443#0,2R,17546857,unique,2R,17546857,yes
ILLUMINA-075005_0053_FC:3:1:5085:1440#0,3L,22076641,unique,3L,22076641,yes
ILLUMINA-075005_0053_FC:3:1:5354:1445#0,2R,9587610,unique,2R,9587610,yes
ILLUMINA-075005_0053_FC:3:1:5640:1445#0,2R,24061326,unique,2R,24061326,yes
ILLUMINA-075005_0053_FC:3:1:5736:1442#0,3R,29716524,unique,3R,29716524,yes
ILLUMINA-075005_0053_FC:3:1:6060:1443#0,2L,9968374,unique,2L,9968374,yes
ILLUMINA-075005_0053_FC:3:1:6534:1437#0,3R,16145737,unique,3R,16145737,yes
ILLUMINA-075005_0053_FC:3:1:7293:1440#0,X,2791060,unique,X,2791060,yes
ILLUMINA-075005_0053_FC:3:1:7352:1440#0,2R,24903420,unique,2R,24903420,yes
ILLUMINA-075005_0053_FC:3:1:7809:1435#0,2L,19008379,unique,2L,19008379,yes
ILLUMINA-075005_0053_FC:3:1:8029:1441#0,2L,8363990,unique,2L,8363990,yes
ILLUMINA-075005_0053_FC:3:1:8712:1436#0,2R,14619264,unique,2R,14619264,yes
ILLUMINA-075005_0053_FC:3:1:9192:1441#0,2R,24970882,unique,2R,24970882,yes
ILLUMINA-075005_0053_FC:3:1:9286:1445#0,2L,12744051,unique,2L,12744051,yes
ILLUMINA-075005_0053_FC:3:1:9939:1444#0,3R,15441779,unique,3R,15441779,yes
ILLUMINA-075005_0053_FC:3:1:10503:1445#0,2R,6080369,unique,2R,6080369,yes
ILLUMINA-075005_0053_FC:3:1:10580:1444#0,3R,20571560,unique,3R,20571560,yes
ILLUMINA-075005_0053_FC:3:1:10914:1441#0,2L,155662,unique,2L,155662,yes
ILLUMINA-075005_0053_FC:3:1:12353:1439#0,3R,7088402,unique,3R,7088402,yes
ILLUMINA-075005_0053_FC:3:1:12437:1440#0,3R,15266210,unique,3R,15266210,yes
ILLUMINA-075005_0053_FC:3:1:12524:1439#0,2R,12199868,unique,2R,12199868,yes
ILLUMINA-075005_0053_FC:3:1:13652:1441#0,2R,16793165,unique,2R,16793165,yes
ILLUMINA-075005_0053_FC:3:1:13770:1437#0,2L,13921143,unique,2L,13921143,yes
ILLUMINA-075005_0053_FC:3:1:13993:1435#0,2R,16570255,unique,2R,16570255,yes
ILLUMINA-075005_0053_FC:3:1:14081:1440#0,3R,14327542,unique,3R,14327542,yes
ILLUMINA-075005_0053_FC:3:1:14215:1444#0,3R,7088749,unique,3R,7088749,yes
ILLUMINA-075005_0053_FC:3:1:14255:1441#0,3R,18226804,unique,3R,18226804,yes
ILLUMINA-075005_0053_FC:3:1:14460:1445#0,3L,16963378,unique,3L,16963378,yes
ILLUMINA-075005_0053_FC:3:1:15007:1439#0,3L,3158611,unique,3L,3158611,yes
ILLUMINA-075005_0053_FC:3:1:15471:1445#0,2L,13922137,unique,2L,13922137,yes
ILLUMINA-075005_0053_FC:3:1:16094:1446#0,X,16387172,unique,X,16387172,yes
ILLUMINA-075005_0053_FC:3:1:16276:1437#0,3R,25684359,unique,3R,25684359,yes
ILLUMINA-075005_0053_FC:3:1:16297:1436#0,X,14241891,unique,X,14241891,yes
ILLUMINA-075005_0053_FC:3:1:16923:1441#0,3R,31745186,unique,3R,31745186,yes
ILLUMINA-075005_0053_FC:3:1:17186:1446#0,X,9157708,unique,X,9157708,yes
ILLUMINA-075005_0053_FC:3:1:17704:1442#0,2R,22800354,unique,2R,22800354,yes
ILLUMINA-075005_0053_FC:3:1:18303:1440#0,3R,7087474,multi,,,no
ILLUMINA-075005_0053_FC:3:1:18370:1446#0,2R,17572367,unique,2R,17572367,yes
ILLUMINA-075005_0053_FC:3:1:18576:1439#0,3R,31216412,unique,3R,31216412,yes
ILLUMINA-075005_0053_FC:3:1:19282:1444#0,2R,24312359,unique,2R,24312359,yes
ILLUMINA-075005_0053_FC:3:1:19648:1436#0,3R,21298042,unique,3R,21298042,yes
ILLUMINA-075005_0053_FC:3:1:1111:1449#0,3L,17954937,unique,3L,17954937,yes
ILLUMINA-075005_0053_FC:3:1:1340:1447#0,3R,14892175,unique,3R,14892175,yes
ILLUMINA-075005_0053_FC:3:1:1371:1457#0,X,11570933,unique,X,11570933,yes
ILLUMINA-075005_0053_FC:3:1:1506:1450#0,3R,15244530,unique,3R,15244530,yes
ILLUMINA-075005_0053_FC:3:1:1755:1448#0,3R,12368228,unique,3R,12368228,yes
ILLUMINA-075005_0053_FC:3:1:1986:1456#0,3L,12747039,unique,3L,12747039,yes
ILLUMINA-075005_0053_FC:3:1:2041:1457#0,2R,22938810,unique,2R,22938810,yes
ILLUMINA-075005_0053_FC:3:1:2370:1448#0,2L,4228360,unique,2L,4228360,yes
ILLUMINA-075005_0053_FC:3:1:2771:1456#0,2L,10491238,unique,2L,10491238,yes
ILLUMINA-075005_0053_FC:3:1:2907:1449#0,3R,11223900,unique,3R,11223900,yes
ILLUMINA-075005_0053_FC:3:1:2962:1449#0,2L,6558424,unique,2L,6558424,yes
ILLUMINA-075005_0053_FC:3:1:3179:1458#0,X,12008199,unique,X,12008199,yes
ILLUMINA-075005_0053_FC:3:1:3575:1451#0,3L,13024377,unique,3L,13024377,yes
ILLUMINA-075005_0053_FC:3:1:4836:1454#0,3R,15337550,unique,3R,15337550,yes
ILLUMINA-075005_0053_FC:3:1:5068:1451#0,3R,30133225,unique,3R,30133225,yes
ILLUMINA-075005_0053_FC:3:1:5096:1455#0,3L,11824057,unique,3L,11824057,yes
ILLUMINA-075005_0053_FC:3:1:5268:1450#0,3R,5466210,unique,3R,5466210,yes
ILLUMINA-075005_0053_FC:3:1:5608:1450#0,X,6277133,unique,X,6277133,yes
ILLUMINA-075005_0053_FC:3:1:5872:1455#0,2R,11894252,unique,2R,11894252,yes
ILLUMINA-075005_0053_FC:3:1:6150:1457#0,3L,9382241,unique,3L,9382241,yes
ILLUMINA-075005_0053_FC:3:1:7233:1448#0,3R,31742291,unique,3R,31742291,yes
ILLUMINA-075005_0053_FC:3:1:7460:1453#0,dmel_mitochondrion_genome,12769,unique,dmel_mitochondrion_genome,12769,yes
ILLUMINA-075005_0053_FC:3:1:7577:1451#0,X,4921482,unique,X,4921482,yes
ILLUMINA-075005_0053_FC:3:1:8227:1455#0,X,15064469,unique,X,15064469,yes
ILLUMINA-075005_0053_FC:3:1:8317:1449#0,2R,13874889,unique,2R,13874889,yes
ILLUMINA-075005_0053_FC:3:1:9015:1448#0,3L,1667559,unique,3L,1667559,yes
ILLUMINA-075005_0053_FC:3:1:9225:1448#0,2R,24305999,unique,2R,24305999,yes
